Plot_ID,Zone,Habitat,Plot_Total_Abundance,Richness,Shannon,Simpson,Pielou,CWM_WD,CWM_SLA,CWM_Log10_Seed_Mass,CWM_Max_Height_m,FDis,RaoQ,FEve,FRic_4D,Estimated_Mean_DBH,Estimated_Mean_Height,Estimated_Mean_Basal_Area_Contribution,Structural_Coverage_Percent,Structural_Analysis_Tier,Use_Primary_Association,Use_Factorial_Structural,Use_Full_Descriptive,Structural_Use_Class
CsP1,Core,Stream,24,11,2.326,0.896,0.97,0.53,12.355166573579424,1.9806053248699595,22.1852393715,1.8290436910347256,2.4205144567347725,0.8475254609168981,6.377917487440701,39.57666666666667,38.87555555555556,1500.308888888889,75.0,SENSITIVITY_75_90,False,True,True,FACTORIAL_STRUCTURAL_SET_ONLY
CsP2,Core,Stream,17,10,2.15,0.865,0.934,0.6011764705882352,15.43824191382353,2.2527148354894457,23.327524133176468,1.585489648486885,2.0879627829675824,0.780933513028226,3.734895934737703,35.815384615384616,35.47692307692308,1334.309230769231,76.47058823529412,SENSITIVITY_75_90,False,True,True,FACTORIAL_STRUCTURAL_SET_ONLY
CsP4,Core,Stream,21,13,2.425,0.898,0.946,0.5895238095238097,14.71670303787216,2.1573678344657297,23.29965977990476,1.703158438505631,2.3020822700963963,0.7724094041281778,8.15880343620961,31.8375,32.284375,852.48125,76.19047619047619,SENSITIVITY_75_90,False,True,True,FACTORIAL_STRUCTURAL_SET_ONLY
CsP6,Core,Stream,25,15,2.602,0.918,0.961,0.5632,14.60966942201894,2.284975548956336,23.32874908464,1.748561221878778,2.3702238850169115,0.8545477254403343,10.419838290272905,40.33809523809524,38.96666666666666,1608.789523809524,84.0,SENSITIVITY_75_90,False,True,True,FACTORIAL_STRUCTURAL_SET_ONLY
CsP7,Core,Stream,19,9,2.028,0.848,0.923,0.6247368421052633,14.167188328053996,2.3143805726454763,24.270524517263155,1.4797042507397251,1.9300455755169903,0.7562929405884304,1.94843234596237,36.73333333333333,35.78666666666666,1134.5220000000002,78.94736842105263,SENSITIVITY_75_90,False,True,True,FACTORIAL_STRUCTURAL_SET_ONLY
CsP9,Core,Stream,12,6,1.705,0.806,0.951,0.4708333333333334,14.4402455437028,1.6823481823161013,32.76639843916667,1.6651187370902774,2.1420533209214474,0.8373609114562419,1.066008713897121,46.635,43.75333333333333,2012.95,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
CsP10,Core,Stream,18,10,2.216,0.883,0.962,0.615,15.144493302263127,2.525849451418161,25.574250183,1.580018149829522,2.0640542726266204,0.7351237179262486,2.0552851765749782,35.85,36.484375,1066.815,88.88888888888889,SENSITIVITY_75_90,False,True,True,FACTORIAL_STRUCTURAL_SET_ONLY
CuP1,Core,Upland,19,8,1.645,0.737,0.791,0.69,9.959098939206354,2.059142228254354,27.532171741684213,1.5257145471226057,1.827306763669844,0.7048680075942797,1.0341870136626456,22.14444444444445,22.55,401.2388888888888,94.73684210526316,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
CuP2,Core,Upland,20,10,1.93,0.79,0.838,0.6658260739031261,12.283038708262067,2.0646057532462634,23.903072420600004,1.6637583632724262,2.0573164249191187,0.740965867482842,2.616127496026132,22.78,23.8155,434.96,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
CuP3,Core,Upland,18,7,1.642,0.759,0.844,0.6322222222222221,11.601087468630718,2.0595425295658525,29.604312904,1.7126218268341509,2.0905653356568985,0.7453182491652542,1.6568691290448505,23.183333333333334,24.3,438.5444444444445,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
CuP4,Core,Upland,26,10,1.914,0.805,0.831,0.6173076923076923,13.206751433861257,2.118398201717434,27.793747959461538,1.8046892903272356,2.265881646036649,0.7268947005519822,4.061836814796311,21.307692307692307,22.46153846153846,362.7884615384616,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
CuP5,Core,Upland,29,13,2.24,0.861,0.873,0.6655172413793102,12.467382827338394,2.190893398673336,30.581091507793104,1.652878151064698,2.1550270632469597,0.7638610951771807,5.413382403915709,22.26206896551724,23.158620689655173,405.9551724137932,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
CuP6,Core,Upland,21,12,2.037,0.785,0.82,0.6885714285714285,9.77391059520689,2.149636157607469,24.781626246666665,1.595432956136453,2.004093489765221,0.8151852102725584,4.408732867738503,22.145,23.3505,398.23,95.23809523809524,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
CuP7,Core,Upland,25,10,1.963,0.81,0.853,0.6502608591225009,12.277401086536704,2.209144160424087,27.1642038524,1.785621373419769,2.231690213798608,0.796234603853356,3.525221298442411,21.196,22.148000000000003,369.48800000000006,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
CuP8,Core,Upland,24,11,1.966,0.785,0.82,0.6104166666666666,10.004522421318043,2.376390841879881,24.566744004583335,1.7460953380476807,2.172256523606494,0.7978924330681779,5.076057181500728,23.666666666666668,24.05458333333333,461.9791666666667,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
CuP9,Core,Upland,25,14,2.311,0.854,0.876,0.6696,12.947918987766622,2.01343068912421,23.348121628720005,1.669960070235498,2.159055933189052,0.7765074705500125,5.89329284369158,20.791666666666668,21.738333333333333,347.3583333333333,96.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
CuP10,Core,Upland,23,13,2.279,0.858,0.889,0.6372400642635879,13.084687646165843,2.1624199916747195,26.42574409191304,1.7907681573185472,2.2860309112170216,0.8247789215583404,5.748596365682416,22.78695652173913,23.544347826086955,436.8391304347826,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
BmP1,Buffer,Major River,21,10,2.055,0.844,0.893,0.54,10.493065249566962,2.3493239389796328,21.626548692380958,1.6922096019465238,2.2326494859127517,0.7247879056998263,4.21441481655075,27.904761904761905,26.45714285714286,661.4047619047619,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
BmP2,Buffer,Major River,17,10,2.15,0.865,0.934,0.6011764705882352,15.43824191382353,2.252714835489446,23.327524133176468,1.585489648486885,2.0879627829675824,0.780933513028226,3.734895934737703,28.338461538461537,27.85384615384616,698.7723076923078,76.47058823529412,SENSITIVITY_75_90,False,True,True,FACTORIAL_STRUCTURAL_SET_ONLY
BmP3,Buffer,Major River,23,11,2.137,0.851,0.891,0.6069565217391304,11.672870203691277,2.1683110986472798,22.679145064434785,1.6852035581350082,2.2235852058677223,0.7104401580565961,4.958728560793699,32.233333333333334,29.88888888888889,1049.6333333333334,78.26086956521739,SENSITIVITY_75_90,False,True,True,FACTORIAL_STRUCTURAL_SET_ONLY
BmP4,Buffer,Major River,18,11,2.274,0.883,0.948,0.5711111111111111,14.105906555573078,2.1971305805554837,24.99491993722222,1.7597126021974243,2.3564876200003995,0.81335350504935,6.337536086640425,29.85,29.8625,780.225,88.88888888888889,SENSITIVITY_75_90,False,True,True,FACTORIAL_STRUCTURAL_SET_ONLY
BmP5,Buffer,Major River,6,5,1.561,0.778,0.97,0.4599999999999999,17.267074181434733,1.4018732989339722,25.36027798,1.9907648308977288,2.4190489048719166,0.9694333572848978,0.2755207400398844,31.64,29.160000000000004,822.3,83.33333333333333,SENSITIVITY_75_90,False,True,True,FACTORIAL_STRUCTURAL_SET_ONLY
BmP6,Buffer,Major River,28,14,2.434,0.893,0.922,0.555,13.194251344572068,2.006781958849116,23.497361270214288,1.7885764164145614,2.390122535681395,0.7766598784129466,8.437054736316577,29.863636363636363,28.33636363636364,772.4681818181817,78.57142857142857,SENSITIVITY_75_90,False,True,True,FACTORIAL_STRUCTURAL_SET_ONLY
BmP7,Buffer,Major River,14,10,2.206,0.878,0.958,0.5614285714285715,15.261318085573274,1.941816130666414,20.196206499142857,1.8275097408946472,2.41450591514674,0.7587589704179671,4.192213941330404,31.83636363636364,30.281818181818185,916.4545454545456,78.57142857142857,SENSITIVITY_75_90,False,True,True,FACTORIAL_STRUCTURAL_SET_ONLY
BmP8,Buffer,Major River,17,8,1.921,0.83,0.924,0.636470588235294,12.835224762974375,2.3587842585916303,21.100448958235297,1.5753154471664896,2.035564144485112,0.7141159994520714,1.443103002945574,27.135714285714283,26.821428571428573,622.21,82.3529411764706,SENSITIVITY_75_90,False,True,True,FACTORIAL_STRUCTURAL_SET_ONLY
BmP9,Buffer,Major River,16,14,2.567,0.914,0.973,0.5781250000000001,14.35028809565496,2.2388092701841877,25.544227017,1.6469926742285126,2.234254045115266,0.7665014055607058,7.716258576974939,30.430769230769236,28.66923076923077,804.0384615384615,81.25,SENSITIVITY_75_90,False,True,True,FACTORIAL_STRUCTURAL_SET_ONLY
BsP1,Buffer,Stream,27,7,1.495,0.713,0.768,0.5485185185185185,12.926785118750628,1.8531747457943168,21.269943194000003,1.4615722971983691,1.8184960423450691,0.42640420655001,2.455508605564096,29.06296296296296,29.17407407407407,701.3259259259258,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
BsP2,Buffer,Stream,20,7,1.498,0.69,0.77,0.5675000000000001,11.880617518478736,1.496132097017028,19.9259936604,1.2376536979554675,1.493048216695286,0.6817208475770298,1.1008713124514529,29.06,28.855,709.575,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
BsP3,Buffer,Stream,18,8,1.826,0.79,0.878,0.541111111111111,12.414858938674309,2.7474583171693,30.47159690055556,1.670383487840285,2.090599009231113,0.7693542619485259,2.1911246185720032,28.427777777777777,29.77777777777778,676.0222222222222,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
BsP4,Buffer,Stream,36,13,2.169,0.844,0.845,0.5199033743906257,14.565950450277777,2.2388629136331826,22.52169870388889,1.3718923212641478,1.8230017983415292,0.6903569542590597,6.55839654940533,34.56666666666667,34.044444444444444,989.3972222222224,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
BsP5,Buffer,Stream,20,12,2.389,0.9,0.961,0.47,16.55329870242334,1.5042409010164042,27.4457362834,1.8642543387857864,2.454947397685564,0.8960697993611846,6.358004151978899,33.21315789473684,30.489473684210523,949.8,95.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
BsP6,Buffer,Stream,20,8,1.765,0.775,0.849,0.531,11.906946770797154,1.7602390769296083,22.0661667889,1.3482727092943954,1.6703208821113649,0.8804636071436512,0.9295120401194598,26.945,27.385,607.3050000000001,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
BsP7,Buffer,Stream,18,11,2.264,0.883,0.944,0.5061111111111112,13.090560732007642,2.602816771398309,28.261280040000003,1.7537725052501962,2.3097817277030828,0.76191860081743,5.429577272321082,32.023529411764706,32.15294117647059,852.2352941176471,94.44444444444444,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
BsP8,Buffer,Stream,19,16,2.698,0.925,0.973,0.5526315789473684,15.741444597960523,1.9513772211414817,28.302088835684213,1.8390226503426368,2.477895778840737,0.8358519801121154,10.431050509631495,30.75555555555556,30.58333333333333,800.8722222222223,94.73684210526316,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
BsP9,Buffer,Stream,23,13,2.306,0.87,0.899,0.5617391304347826,14.913932696776266,1.7094954545951884,23.10185522069565,1.5589992381964568,2.0527035246003926,0.7587968252820148,6.207588912403677,30.00454545454545,29.768181818181816,800.2986363636363,95.65217391304348,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
BsP10,Buffer,Stream,24,14,2.557,0.917,0.969,0.4529166666666667,14.63175004415631,1.716171590034348,27.048230106166667,1.7638322969338716,2.437238538417938,0.8041230868903609,11.414058160616682,30.26875,29.90833333333333,771.5583333333334,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
BuP1,Buffer,Upland,7,7,1.946,0.857,1.0,0.4742857142857143,16.299374171428575,1.857808459358576,25.62509144071428,1.7323527466091853,2.2926672882514563,0.8847929762892732,1.9074967821137865,26.208571428571428,31.071428571428573,628.9428571428572,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
BuP2,Buffer,Upland,15,10,2.176,0.871,0.945,0.6646666666666667,13.829592405120328,2.060182970210439,24.404066812666667,1.3121914361187996,1.7433507714917669,0.8327168418268337,1.397990240168952,28.3625,29.191666666666663,687.5083333333333,80.0,SENSITIVITY_75_90,False,True,True,FACTORIAL_STRUCTURAL_SET_ONLY
BuP3,Buffer,Upland,22,9,1.853,0.781,0.843,0.6822727272727273,11.341397727922017,1.949926369933223,20.33367693,1.4108311948002903,1.763864403861369,0.8242128988695961,0.9961429739302264,25.452631578947365,26.389473684210525,560.7578947368421,86.36363636363636,SENSITIVITY_75_90,False,True,True,FACTORIAL_STRUCTURAL_SET_ONLY
BuP4,Buffer,Upland,51,11,2.009,0.838,0.838,0.6058823529411765,12.341068007622953,2.2662072373548163,25.218386820117647,1.6325721932941426,2.1305743462575317,0.7250472158938284,7.384942606732446,26.33846153846154,29.25897435897436,569.2820512820513,76.47058823529412,SENSITIVITY_75_90,False,True,True,FACTORIAL_STRUCTURAL_SET_ONLY
BuP6,Buffer,Upland,18,12,2.322,0.883,0.935,0.6005555555555556,14.32755163822413,2.038546861009265,20.697828306555557,1.667081330417253,2.293449645913197,0.7427885480053447,8.471014714052858,28.635714285714283,30.042857142857144,685.0714285714286,77.77777777777777,SENSITIVITY_75_90,False,True,True,FACTORIAL_STRUCTURAL_SET_ONLY
BuP7,Buffer,Upland,17,13,2.507,0.913,0.977,0.5858823529411764,13.982359906494898,2.10380393891416,28.007963192941176,1.752807867226157,2.366950570034404,0.843365143118902,8.767591111468352,27.844117647058823,29.18235294117647,681.3529411764706,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
BuP8,Buffer,Upland,25,14,2.414,0.886,0.915,0.6592,14.480674650072196,2.150386762931283,24.4110034814,1.4082109927912507,1.9084820008953955,0.7350509401487123,6.41537876549587,28.84526315789473,31.142105263157895,733.1,76.0,SENSITIVITY_75_90,False,True,True,FACTORIAL_STRUCTURAL_SET_ONLY
BuP9,Buffer,Upland,20,13,2.484,0.91,0.969,0.5619999999999999,12.397619236786817,2.2107211354462164,28.3896057056,1.8201912166460104,2.408072722058828,0.8078469336338872,4.642887775002874,25.28944444444444,28.23333333333333,519.1888888888889,90.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
TmP1,Transition,Major River,9,6,1.677,0.79,0.936,0.5588888888888889,19.12077266090363,2.9177814188008777,26.071337613333338,1.4718575945763408,1.8476634880831144,0.8502705880277295,0.5919808075124662,49.36666666666666,29.45555555555556,5060.766666666666,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
TmP2,Transition,Major River,12,7,1.792,0.806,0.921,0.4175,16.0992270452098,1.3798571871854517,22.68814516666667,2.1676288473661294,2.6681643800871866,0.8049704513644579,4.229245534865635,40.825,24.925,3916.2,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
TmP3,Transition,Major River,31,10,2.085,0.86,0.905,0.5196774193548387,20.08505417350689,1.9949130445923131,21.631212842258066,1.701411063049406,2.3581690703371594,0.6536586429406628,6.440448604626225,29.48709677419355,24.71935483870968,792.558064516129,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
TmP4,Transition,Major River,9,5,1.303,0.642,0.81,0.4611111111111111,13.847719242169044,2.485763280838047,41.24330894777778,1.0027869076632236,1.17317887833972,0.7253568025645437,0.002562430237443,23.17222222222222,24.05555555555556,433.3666666666667,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
TmP5,Transition,Major River,8,4,1.213,0.656,0.875,0.4525,21.52819481355348,3.104002577047117,24.62118995375,1.297295647135223,1.5317603797735173,0.7333428999438704,,21.2125,20.637500000000003,353.8,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
TmP6,Transition,Major River,18,14,2.524,0.907,0.956,0.5377777777777778,15.68767452787966,2.330184917643674,29.678493185055554,1.4951097983940702,2.068466094669652,0.7025248556315132,6.424746861102641,28.46944444444445,27.98888888888889,713.5388888888889,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
TmP7,Transition,Major River,10,9,2.164,0.88,0.985,0.5389999999999999,19.03031606201734,2.855053310580858,21.2696171651,1.7859883176606266,2.44213299674348,0.755327155532082,3.85217431924497,26.635,25.25,624.1800000000001,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
TmP8,Transition,Major River,12,7,1.82,0.819,0.935,0.4641666666666666,15.879948810334218,2.2501527052475296,35.05242623666666,1.3943505685635922,1.8789404619821095,0.8415366209001289,1.0024297716863813,22.84166666666667,22.725,427.225,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
TmP9,Transition,Major River,13,9,2.138,0.876,0.973,0.553076923076923,15.169469782262976,2.4758827057602915,25.12006452392308,1.6330604151148294,2.145241141302236,0.9328925339061472,3.1378082666130243,60.93076923076923,29.084615384615383,7015.446153846154,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
TmP10,Transition,Major River,15,10,2.211,0.88,0.96,0.5299999999999999,14.005026947756502,2.3506409588723045,23.596172964666664,1.4665960823323403,1.9685377282186869,0.8460223445595917,2.5791756105396573,39.77,28.186666666666667,3256.2866666666664,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
TsP1,Transition,Stream,18,7,1.725,0.79,0.886,0.42,16.76091873229167,1.3221971321881052,29.378471376000007,2.0714197313272518,2.55718504205378,0.8033516727161705,2.574986718679245,26.86875,27.475,591.454375,88.88888888888889,SENSITIVITY_75_90,False,True,True,FACTORIAL_STRUCTURAL_SET_ONLY
TsP3,Transition,Stream,12,7,1.792,0.806,0.921,0.4716666666666667,14.408525244381734,1.8725554847271952,35.98837681716667,1.7986008371256086,2.2668588320982184,0.8054622874677466,1.4510556434281656,33.641666666666666,34.225,953.925,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
TsP4,Transition,Stream,26,4,1.1,0.612,0.793,0.373076923076923,19.012334970770784,2.338729322104515,24.01412413307693,1.039274247121184,1.1927805257283102,0.6536842703753618,,25.01538461538462,25.973076923076924,498.2230769230769,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
TsP5,Transition,Stream,24,3,0.837,0.538,0.761,0.3566666666666667,19.43329723333501,2.641398468480353,22.96726408083333,0.9417009797196452,0.9794698250574968,0.8311202849484767,,24.05,25.2375,458.7166666666667,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
TsP6,Transition,Stream,21,10,2.067,0.848,0.898,0.4085714285714286,14.186070633511733,1.8359262242725136,27.00750107457143,1.967378855447456,2.5206974613369475,0.7889829574255341,5.409319420622283,26.34117647058824,26.829411764705885,588.474705882353,80.95238095238095,SENSITIVITY_75_90,False,True,True,FACTORIAL_STRUCTURAL_SET_ONLY
TsP7,Transition,Stream,22,7,1.728,0.793,0.888,0.3945454545454545,17.09377389574231,2.2781227855781108,28.358493492636363,1.3625709657138958,1.7374873652978375,0.6428156155285367,1.0629063509359653,27.568181818181817,28.38636363636364,631.8636363636364,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
TsP8,Transition,Stream,26,4,1.171,0.648,0.844,0.3642307692307692,18.55092468211849,2.4763326738079297,24.464577118846154,1.060409863605516,1.22625221935029,0.5818535306507242,,25.16538461538461,26.246153846153845,506.7730769230769,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
TsP9,Transition,Stream,30,7,1.598,0.756,0.821,0.3686666666666666,18.77298264767117,1.5270858202320168,31.69900024433333,1.79619465045184,2.253418534659795,0.7469723455373086,1.8849711986529456,24.315384615384616,24.04230769230769,487.7884615384616,86.66666666666667,SENSITIVITY_75_90,False,True,True,FACTORIAL_STRUCTURAL_SET_ONLY
TsP10,Transition,Stream,17,8,1.925,0.837,0.926,0.3947058823529412,15.12998959602362,1.919596196562868,33.17777586458823,1.5791042214997209,2.093568917221075,0.8344909759474685,2.549992488062333,30.147058823529413,30.65882352941177,760.4411764705883,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
TuP1,Transition,Upland,7,5,1.55,0.776,0.963,0.4285714285714285,23.138102740162505,2.542324117783896,25.885846657142856,2.924414402508278,3.5726380156657536,0.8368043234288152,1.7144496503699371,21.942857142857147,23.285714285714285,446.4714285714285,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
TuP2,Transition,Upland,10,5,1.505,0.76,0.935,0.422,14.732409474040589,2.1782195402115723,22.915288954,1.959219209608106,2.348035823993599,0.740609470032363,0.099210934627289,25.477777777777774,25.88888888888889,548.8,90.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
TuP3,Transition,Upland,9,2,0.687,0.494,0.991,0.4644444444444444,14.3661564334085,3.283426119695572,13.333333333333334,1.0881658073888012,1.088165807388801,,,25.58888888888889,25.53333333333333,566.6111111111111,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
TuP4,Transition,Upland,12,6,1.583,0.75,0.884,0.3975,16.01052149172304,2.56873566013062,12.861354954166666,1.6212802726868671,2.0394942496249544,0.6211304822764273,0.0551642354115277,23.59166666666667,24.075000000000003,471.0833333333333,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
TuP5,Transition,Upland,10,3,1.03,0.62,0.937,0.4609999999999999,14.027696440190926,3.541148496372573,21.315288953,0.8766009122519117,0.994169021412492,0.8473649978786075,,23.01,23.51,446.62,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
TuP6,Transition,Upland,8,8,2.079,0.875,1.0,0.465,15.374096912973808,2.2948892355123345,33.84116678875,2.0604414160492137,2.7054988700218487,0.9002868663845721,5.056366289677265,19.585714285714285,22.085714285714285,345.90000000000003,87.5,SENSITIVITY_75_90,False,True,True,FACTORIAL_STRUCTURAL_SET_ONLY
TuP7,Transition,Upland,10,5,1.359,0.68,0.845,0.462,19.500591270131288,2.757038836144053,14.096074128,1.6967334502757114,2.260958307847055,0.8095514769234377,0.013188910902545,21.7,22.49,414.12,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
TuP8,Transition,Upland,9,6,1.677,0.79,0.936,0.4366666666666667,17.19161443907483,2.4400750203809807,12.592917716666667,1.6714786505929893,2.175101699041467,0.6036441468529236,0.8422032253309355,22.044444444444444,23.57777777777778,429.6111111111111,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
TuP9,Transition,Upland,8,4,1.213,0.656,0.875,0.38625,17.280550542709843,2.7281310911425773,19.16703243125,1.638172594265633,1.975582519968912,0.6035589265149872,,20.15,21.0875,328.275,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
TuP10,Transition,Upland,7,6,1.748,0.816,0.976,0.4157142857142856,17.88875844584386,2.9357428116950035,21.097328177142856,1.5315754549363598,1.94469897836403,0.7360775975341488,0.8896101320162237,22.957142857142856,23.67142857142857,443.57142857142856,100.0,PRIMARY_>=90,True,True,True,PRIMARY_ASSOCIATION_SET
